pdf_report_date,airport,year_month,count
2022-05,RIC,2019-12,20
2023-05,RIC,2020-01,16
2023-05,RIC,2020-02,13
2023-05,RIC,2020-03,9
2023-05,RIC,2020-04,4
2023-05,RIC,2020-05,2
2023-05,RIC,2020-06,1
2023-05,RIC,2020-07,0
2023-05,RIC,2020-08,6
2023-05,RIC,2020-09,5
2023-05,RIC,2020-10,6
2023-05,RIC,2020-11,5
2023-05,RIC,2020-12,3
2023-05,RIC,2021-01,5
2023-05,RIC,2021-02,5
2023-05,RIC,2021-03,7
2023-05,RIC,2021-04,12
2023-05,RIC,2021-05,10
2023-05,RIC,2021-06,17
2023-05,RIC,2021-07,31
2023-05,RIC,2021-08,26
2023-08,RIC,2021-09,17
2024-02,RIC,2021-10,25
2024-02,RIC,2021-11,42
2024-02,RIC,2021-12,35
2024-02,RIC,2022-01,25
2024-02,RIC,2022-02,23
2024-02,RIC,2022-03,37
2024-02,RIC,2022-04,52
2024-02,RIC,2022-05,65
2024-02,RIC,2022-06,46
2024-02,RIC,2022-07,35
2024-02,RIC,2022-08,41
2024-02,RIC,2022-09,43
2024-02,RIC,2022-10,47
2024-02,RIC,2022-11,49
2024-02,RIC,2022-12,34
2024-02,RIC,2023-01,37
2024-02,RIC,2023-02,33
2024-02,RIC,2023-03,43
2024-02,RIC,2023-04,49
2024-02,RIC,2023-05,49
2024-02,RIC,2023-06,32
2024-02,RIC,2023-07,39
2024-02,RIC,2023-08,46
2024-02,RIC,2023-09,43
2024-02,RIC,2023-10,41
2024-02,RIC,2023-11,33
2024-02,RIC,2023-12,42
2024-02,RIC,2024-01,26
2019-12,RIW,2016-10,0
2019-12,RIW,2016-11,0
2019-12,RIW,2016-12,0
2019-12,RIW,2017-01,0
2019-12,RIW,2017-02,0
2019-12,RIW,2017-03,0
2019-12,RIW,2017-04,0
2019-12,RIW,2017-05,0
2019-12,RIW,2017-06,1
2019-12,RIW,2017-07,0
2019-12,RIW,2017-08,0
2019-12,RIW,2017-09,0
2019-12,RIW,2017-10,0
2019-12,RIW,2017-11,0
2019-12,RIW,2017-12,0
2021-06,RIW,2018-01,0
2021-06,RIW,2018-02,0
2021-06,RIW,2018-03,0
2021-06,RIW,2018-04,1
2021-06,RIW,2018-05,0
2021-06,RIW,2018-06,0
2021-06,RIW,2018-07,1
2021-06,RIW,2018-08,0
2021-06,RIW,2018-09,0
2021-06,RIW,2018-10,0
2021-06,RIW,2018-11,0
2021-06,RIW,2018-12,0
2022-05,RIW,2019-01,0
2022-05,RIW,2019-02,0
2022-05,RIW,2019-03,0
2022-05,RIW,2019-04,0
2022-05,RIW,2019-05,0
2022-05,RIW,2019-06,0
2022-05,RIW,2019-07,0
2022-05,RIW,2019-08,1
2022-05,RIW,2019-09,0
2022-05,RIW,2019-10,1
2022-05,RIW,2019-11,0
2022-05,RIW,2019-12,0
2023-05,RIW,2020-01,0
2023-05,RIW,2020-02,1
2023-05,RIW,2020-03,0
2023-05,RIW,2020-04,0
2023-05,RIW,2020-05,0
2023-05,RIW,2020-06,0
2023-05,RIW,2020-07,1
2023-05,RIW,2020-08,0
2023-05,RIW,2020-09,0
2023-05,RIW,2020-10,0
2023-05,RIW,2020-11,1
2023-05,RIW,2020-12,0
2023-05,RIW,2021-01,0
2023-05,RIW,2021-02,0
2023-05,RIW,2021-03,0
2023-05,RIW,2021-04,1
2023-05,RIW,2021-05,0
2023-05,RIW,2021-06,0
2023-05,RIW,2021-07,1
2023-05,RIW,2021-08,0
2024-02,RIW,2021-10,0
2024-02,RIW,2021-11,0
2024-02,RIW,2021-12,0
2024-02,RIW,2022-01,0
2024-02,RIW,2022-02,0
2024-02,RIW,2022-03,0
2024-02,RIW,2022-04,0
2024-02,RIW,2022-05,1
2024-02,RIW,2022-06,0
2024-02,RIW,2022-07,0
2024-02,RIW,2022-08,0
2024-02,RIW,2022-09,0
2024-02,RIW,2022-10,0
2024-02,RIW,2022-11,0
2024-02,RIW,2022-12,1
2024-02,RIW,2023-01,1
2024-02,RIW,2023-02,0
2024-02,RIW,2023-03,0
2024-02,RIW,2023-04,0
2024-02,RIW,2023-05,2
2024-02,RIW,2023-06,0
2024-02,RIW,2023-07,0
2024-02,RIW,2023-08,0
2024-02,RIW,2023-09,0
2024-02,RIW,2023-10,0
2024-02,RIW,2023-11,0
2024-02,RIW,2023-12,0
2024-02,RIW,2024-01,1
2021-06,RKD,2018-10,0
2021-06,RKD,2018-11,0
2021-06,RKD,2018-12,1
2022-05,RKD,2019-01,1
2022-05,RKD,2019-02,0
2022-05,RKD,2019-03,0
2022-05,RKD,2019-04,0
2022-05,RKD,2019-05,0
2022-05,RKD,2019-06,0
2022-05,RKD,2019-07,0
2022-05,RKD,2019-08,0
2022-05,RKD,2019-09,0
2022-05,RKD,2019-10,0
2022-05,RKD,2019-11,0
2022-05,RKD,2019-12,0
2023-05,RKD,2020-01,0
2023-05,RKD,2020-02,0
2023-05,RKD,2020-03,1
2023-05,RKD,2020-04,0
2023-05,RKD,2020-05,0
2023-05,RKD,2020-06,0
2023-05,RKD,2020-07,0
2023-05,RKD,2020-08,0
2023-05,RKD,2020-09,0
2023-05,RKD,2020-10,0
2023-05,RKD,2020-11,0
2023-05,RKD,2020-12,0
2023-05,RKD,2021-01,0
2023-05,RKD,2021-02,0
2023-05,RKD,2021-03,0
2023-05,RKD,2021-04,0
2023-05,RKD,2021-05,1
2023-05,RKD,2021-06,0
2023-05,RKD,2021-07,0
2023-05,RKD,2021-08,0
2024-02,RKD,2021-10,0
2024-02,RKD,2021-11,0
2024-02,RKD,2021-12,0
2024-02,RKD,2022-01,0
2024-02,RKD,2022-02,0
2024-02,RKD,2022-03,0
2024-02,RKD,2022-04,1
2024-02,RKD,2022-05,0
2024-02,RKD,2022-06,0
2024-02,RKD,2022-07,0
2024-02,RKD,2022-08,0
2024-02,RKD,2022-09,0
2024-02,RKD,2022-10,0
2024-02,RKD,2022-11,0
2024-02,RKD,2022-12,1
2024-02,RKD,2023-01,0
2024-02,RKD,2023-02,0
2024-02,RKD,2023-03,1
2024-02,RKD,2023-04,0
2024-02,RKD,2023-05,0
2024-02,RKD,2023-06,0
2024-02,RKD,2023-07,0
2024-02,RKD,2023-08,0
2024-02,RKD,2023-09,1
2024-02,RKD,2023-10,0
2024-02,RKD,2023-11,0
2024-02,RKD,2023-12,0
2024-02,RKD,2024-01,1
2019-02,RKS,2015-01,0
2019-02,RKS,2015-02,0
2019-02,RKS,2015-03,0
2019-02,RKS,2015-04,0
2019-02,RKS,2015-05,2
2019-02,RKS,2015-06,0
2019-02,RKS,2015-07,0
2019-02,RKS,2015-08,0
2019-02,RKS,2015-09,0
2019-02,RKS,2015-10,0
2019-02,RKS,2015-11,1
2019-02,RKS,2015-12,1
2019-12,RKS,2016-01,0
2019-12,RKS,2016-02,3
2019-12,RKS,2016-03,0
2019-12,RKS,2016-04,0
2019-12,RKS,2016-05,0
2019-12,RKS,2016-06,1
2019-12,RKS,2016-07,0
2019-12,RKS,2016-08,0
2019-12,RKS,2016-09,0
2019-12,RKS,2016-10,0
2019-12,RKS,2016-11,1
2019-12,RKS,2016-12,2
2019-12,RKS,2017-01,0
2019-12,RKS,2017-02,1
2019-12,RKS,2017-03,1
2019-12,RKS,2017-04,2
2019-12,RKS,2017-05,2
2019-12,RKS,2017-06,1
2019-12,RKS,2017-07,0
2019-12,RKS,2017-08,0
2019-12,RKS,2017-09,1
2019-12,RKS,2017-10,0
2019-12,RKS,2017-11,2
2019-12,RKS,2017-12,1
2021-06,RKS,2018-01,2
2021-06,RKS,2018-02,1
2021-06,RKS,2018-03,0
2021-06,RKS,2018-04,1
2021-06,RKS,2018-05,1
2021-06,RKS,2018-06,1
2021-06,RKS,2018-07,3
2021-06,RKS,2018-08,1
2021-06,RKS,2018-09,1
2021-06,RKS,2018-10,2
2021-06,RKS,2018-11,1
2021-06,RKS,2018-12,0
2022-05,RKS,2019-01,1
2022-05,RKS,2019-02,0
2022-05,RKS,2019-03,0
2022-05,RKS,2019-04,0
2022-05,RKS,2019-05,0
2022-05,RKS,2019-06,0
2022-05,RKS,2019-07,1
2022-05,RKS,2019-08,0
2022-05,RKS,2019-09,0
2022-05,RKS,2019-10,1
2022-05,RKS,2019-11,0
2022-05,RKS,2019-12,1
2023-05,RKS,2020-01,0
2023-05,RKS,2020-02,0
2023-05,RKS,2020-03,0
2023-05,RKS,2020-04,0
2023-05,RKS,2020-05,0
2023-05,RKS,2020-06,1
2023-05,RKS,2020-07,0
2023-05,RKS,2020-08,0
2023-05,RKS,2020-09,0
2023-05,RKS,2020-10,0
2023-05,RKS,2020-11,0
2023-05,RKS,2020-12,0
2023-05,RKS,2021-01,0
2023-05,RKS,2021-02,0
2023-05,RKS,2021-03,0
2023-05,RKS,2021-04,0
2023-05,RKS,2021-05,1
2023-05,RKS,2021-06,0
2023-05,RKS,2021-07,1
2023-05,RKS,2021-08,1
2024-02,RKS,2021-10,4
2024-02,RKS,2021-11,1
2024-02,RKS,2021-12,2
2024-02,RKS,2022-01,0
2024-02,RKS,2022-02,0
2024-02,RKS,2022-03,0
2024-02,RKS,2022-04,0
2024-02,RKS,2022-05,0
2024-02,RKS,2022-06,1
2024-02,RKS,2022-07,0
2024-02,RKS,2022-08,0
2024-02,RKS,2022-09,0
2024-02,RKS,2022-10,0
2024-02,RKS,2022-11,1
2024-02,RKS,2022-12,1
2024-02,RKS,2023-01,0
2024-02,RKS,2023-02,0
2024-02,RKS,2023-03,1
2024-02,RKS,2023-04,0
2024-02,RKS,2023-05,0
2024-02,RKS,2023-06,2
2024-02,RKS,2023-07,0
2024-02,RKS,2023-08,0
2024-02,RKS,2023-09,0
2019-02,RNO,2015-01,10
2019-02,RNO,2015-02,6
2019-02,RNO,2015-03,9
2019-02,RNO,2015-04,11
2019-02,RNO,2015-05,11
2019-02,RNO,2015-06,17
2019-02,RNO,2015-07,14
2019-02,RNO,2015-08,16
2019-02,RNO,2015-09,18
2019-02,RNO,2015-10,11
2019-02,RNO,2015-11,12
2019-02,RNO,2015-12,17
2019-12,RNO,2016-01,9
2019-12,RNO,2016-02,11
2019-12,RNO,2016-03,27
2019-12,RNO,2016-04,16
2019-12,RNO,2016-05,18
2019-12,RNO,2016-06,18
2019-12,RNO,2016-07,6
2019-12,RNO,2016-08,12
2019-12,RNO,2016-09,11
2019-12,RNO,2016-10,14
2019-12,RNO,2016-11,8
2019-12,RNO,2016-12,12
2019-12,RNO,2017-01,12
2019-12,RNO,2017-02,10
2019-12,RNO,2017-03,16
2019-12,RNO,2017-04,11
2019-12,RNO,2017-05,8
2019-12,RNO,2017-06,7
2019-12,RNO,2017-07,12
2019-12,RNO,2017-08,10
2019-12,RNO,2017-09,16
2019-12,RNO,2017-10,14
2019-12,RNO,2017-11,16
2019-12,RNO,2017-12,13
2021-06,RNO,2018-01,9
2021-06,RNO,2018-02,10
2021-06,RNO,2018-03,13
2021-06,RNO,2018-04,9
2021-06,RNO,2018-05,9
2021-06,RNO,2018-06,14
2021-06,RNO,2018-07,11
2021-06,RNO,2018-08,16
2021-06,RNO,2018-09,13
2021-06,RNO,2018-10,9
2021-06,RNO,2018-11,11
2021-06,RNO,2018-12,17
2022-05,RNO,2019-01,9
2022-05,RNO,2019-02,11
2022-05,RNO,2019-03,10
2022-05,RNO,2019-04,14
2022-05,RNO,2019-05,20
2022-05,RNO,2019-06,17
2022-05,RNO,2019-07,15
2022-05,RNO,2019-08,23
2022-05,RNO,2019-09,19
2022-05,RNO,2019-10,17
2022-05,RNO,2019-11,6
2022-05,RNO,2019-12,10
2023-05,RNO,2020-01,11
2023-05,RNO,2020-02,10
2023-05,RNO,2020-03,6
2023-05,RNO,2020-04,0
2023-05,RNO,2020-05,1
2023-05,RNO,2020-06,1
2023-05,RNO,2020-07,4
2023-05,RNO,2020-08,12
2023-05,RNO,2020-09,8
2023-05,RNO,2020-10,6
2023-05,RNO,2020-11,12
2023-05,RNO,2020-12,4
2023-05,RNO,2021-01,3
2023-05,RNO,2021-02,4
2023-05,RNO,2021-03,8
2023-05,RNO,2021-04,12
2023-05,RNO,2021-05,21
2023-05,RNO,2021-06,21
2023-05,RNO,2021-07,20
2023-05,RNO,2021-08,25
2023-08,RNO,2021-09,17
2024-02,RNO,2021-10,30
2024-02,RNO,2021-11,27
2024-02,RNO,2021-12,26
2024-02,RNO,2022-01,20
2024-02,RNO,2022-02,13
2024-02,RNO,2022-03,25
2024-02,RNO,2022-04,43
2024-02,RNO,2022-05,25
2024-02,RNO,2022-06,31
2024-02,RNO,2022-07,22
2024-02,RNO,2022-08,38
2024-02,RNO,2022-09,38
2024-02,RNO,2022-10,37
2024-02,RNO,2022-11,31
2024-02,RNO,2022-12,28
2024-02,RNO,2023-01,31
2024-02,RNO,2023-02,24
2024-02,RNO,2023-03,40
2024-02,RNO,2023-04,25
2024-02,RNO,2023-05,27
2024-02,RNO,2023-06,28
2024-02,RNO,2023-07,38
2024-02,RNO,2023-08,32
2024-02,RNO,2023-09,37
2024-02,RNO,2023-10,27
2024-02,RNO,2023-11,28
2024-02,RNO,2023-12,27
2024-02,RNO,2024-01,15
2019-02,ROA,2015-01,0
2019-02,ROA,2015-02,0
2019-02,ROA,2015-03,0
2019-02,ROA,2015-04,0
2019-02,ROA,2015-05,2
2019-02,ROA,2015-06,3
2019-02,ROA,2015-07,0
2019-02,ROA,2015-08,0
2019-02,ROA,2015-09,3
2019-02,ROA,2015-10,3
2019-02,ROA,2015-11,0
2019-02,ROA,2015-12,0
2019-12,ROA,2016-01,0
2019-12,ROA,2016-02,0
2019-12,ROA,2016-03,1
2019-12,ROA,2016-04,4
2019-12,ROA,2016-05,1
2019-12,ROA,2016-06,1
2019-12,ROA,2016-07,2
2019-12,ROA,2016-08,2
2019-12,ROA,2016-09,1
2019-12,ROA,2016-10,1
2019-12,ROA,2016-11,4
2019-12,ROA,2016-12,3
2019-12,ROA,2017-01,2
2019-12,ROA,2017-02,3
2019-12,ROA,2017-03,2
2019-12,ROA,2017-04,1
2019-12,ROA,2017-05,3
2019-12,ROA,2017-06,3
2019-12,ROA,2017-07,3
2019-12,ROA,2017-08,2
2019-12,ROA,2017-09,1
2019-12,ROA,2017-10,2
2019-12,ROA,2017-11,3
2019-12,ROA,2017-12,1
2021-06,ROA,2018-01,2
2021-06,ROA,2018-02,0
2021-06,ROA,2018-03,3
2021-06,ROA,2018-04,1
2021-06,ROA,2018-05,1
2021-06,ROA,2018-06,3
2021-06,ROA,2018-07,1
2021-06,ROA,2018-08,1
2021-06,ROA,2018-09,0
2021-06,ROA,2018-10,3
2021-06,ROA,2018-11,1
2021-06,ROA,2018-12,3
2022-05,ROA,2019-01,2
2022-05,ROA,2019-02,1
2022-05,ROA,2019-03,0
2022-05,ROA,2019-04,4
2022-05,ROA,2019-05,4
2022-05,ROA,2019-06,3
2022-05,ROA,2019-07,2
2022-05,ROA,2019-08,2
2022-05,ROA,2019-09,1
2022-05,ROA,2019-10,1
2022-05,ROA,2019-11,1
2022-05,ROA,2019-12,3
2023-05,ROA,2020-01,2
2023-05,ROA,2020-02,0
2023-05,ROA,2020-03,0
2023-05,ROA,2020-04,0
2023-05,ROA,2020-05,0
2023-05,ROA,2020-06,0
2023-05,ROA,2020-07,0
2023-05,ROA,2020-08,2
2023-05,ROA,2020-09,0
2023-05,ROA,2020-10,0
2023-05,ROA,2020-11,1
2023-05,ROA,2020-12,1
2023-05,ROA,2021-01,1
2023-05,ROA,2021-02,2
2023-05,ROA,2021-03,0
2023-05,ROA,2021-04,0
2023-05,ROA,2021-05,0
2023-05,ROA,2021-06,1
2023-05,ROA,2021-07,4
2023-05,ROA,2021-08,3
2024-02,ROA,2021-10,5
2024-02,ROA,2021-11,2
2024-02,ROA,2021-12,3
2024-02,ROA,2022-01,6
2024-02,ROA,2022-02,1
2024-02,ROA,2022-03,8
2024-02,ROA,2022-04,11
2024-02,ROA,2022-05,4
2024-02,ROA,2022-06,9
2024-02,ROA,2022-07,6
2024-02,ROA,2022-08,10
2024-02,ROA,2022-09,4
2024-02,ROA,2022-10,2
2024-02,ROA,2022-11,8
2024-02,ROA,2022-12,4
2024-02,ROA,2023-01,3
2024-02,ROA,2023-02,6
2024-02,ROA,2023-03,5
2024-02,ROA,2023-04,10
2024-02,ROA,2023-05,15
2024-02,ROA,2023-06,3
2024-02,ROA,2023-07,4
2024-02,ROA,2023-08,4
2024-02,ROA,2023-09,4
2024-02,ROA,2023-10,5
2024-02,ROA,2023-11,6
2024-02,ROA,2023-12,3
2024-02,ROA,2024-01,7
2019-02,ROC,2015-01,1
2019-02,ROC,2015-02,0
2019-02,ROC,2015-03,1
2019-02,ROC,2015-04,1
2019-02,ROC,2015-05,2
2019-02,ROC,2015-06,1
2019-02,ROC,2015-07,1
2019-02,ROC,2015-08,7
2019-02,ROC,2015-09,3
2019-02,ROC,2015-10,0
2019-02,ROC,2015-11,2
2019-02,ROC,2015-12,3
2019-12,ROC,2016-01,1
2019-12,ROC,2016-02,2
2019-12,ROC,2016-03,6
2019-12,ROC,2016-04,1
2019-12,ROC,2016-05,5
2019-12,ROC,2016-06,4
2019-12,ROC,2016-07,6
2019-12,ROC,2016-08,3
2019-12,ROC,2016-09,2
2019-12,ROC,2016-10,4
2019-12,ROC,2016-11,3
2019-12,ROC,2016-12,2
2019-12,ROC,2017-01,4
2019-12,ROC,2017-02,6
2019-12,ROC,2017-03,2
2019-12,ROC,2017-04,7
2019-12,ROC,2017-05,4
2019-12,ROC,2017-06,7
2019-12,ROC,2017-07,5
2019-12,ROC,2017-08,3
2019-12,ROC,2017-09,7
2019-12,ROC,2017-10,2
2019-12,ROC,2017-11,4
2019-12,ROC,2017-12,2
2021-06,ROC,2018-01,6
2021-06,ROC,2018-02,6
2021-06,ROC,2018-03,6
2021-06,ROC,2018-04,4
2021-06,ROC,2018-05,4
2021-06,ROC,2018-06,1
2021-06,ROC,2018-07,6
2021-06,ROC,2018-08,13
2021-06,ROC,2018-09,1
2021-06,ROC,2018-10,2
2021-06,ROC,2018-11,6
2021-06,ROC,2018-12,6
2022-05,ROC,2019-01,4
2022-05,ROC,2019-02,1
2022-05,ROC,2019-03,3
2022-05,ROC,2019-04,1
2022-05,ROC,2019-05,5
2022-05,ROC,2019-06,2
2022-05,ROC,2019-07,6
2022-05,ROC,2019-08,2
2022-05,ROC,2019-09,6
2022-05,ROC,2019-10,8
2022-05,ROC,2019-11,1
2022-05,ROC,2019-12,3
2023-05,ROC,2020-01,3
2023-05,ROC,2020-02,3
2023-05,ROC,2020-03,4
2023-05,ROC,2020-04,0
2023-05,ROC,2020-05,0
2023-05,ROC,2020-06,2
2023-05,ROC,2020-07,0
2023-05,ROC,2020-08,2
2023-05,ROC,2020-09,2
2023-05,ROC,2020-10,0
2023-05,ROC,2020-11,1
2023-05,ROC,2020-12,0
2023-05,ROC,2021-01,1
2023-05,ROC,2021-02,0
2023-05,ROC,2021-03,2
2023-05,ROC,2021-04,2
2023-05,ROC,2021-05,5
2023-05,ROC,2021-06,1
2023-05,ROC,2021-07,2
2023-05,ROC,2021-08,5
2023-08,ROC,2021-09,5
2024-02,ROC,2021-10,9
2024-02,ROC,2021-11,6
2024-02,ROC,2021-12,6
2024-02,ROC,2022-01,8
2024-02,ROC,2022-02,9
2024-02,ROC,2022-03,21
2024-02,ROC,2022-04,20
2024-02,ROC,2022-05,11
2024-02,ROC,2022-06,14
2024-02,ROC,2022-07,18
2024-02,ROC,2022-08,7
2024-02,ROC,2022-09,17
2024-02,ROC,2022-10,22
2024-02,ROC,2022-11,13
2024-02,ROC,2022-12,15
2024-02,ROC,2023-01,19
2024-02,ROC,2023-02,15
2024-02,ROC,2023-03,14
2024-02,ROC,2023-04,18
2024-02,ROC,2023-05,17
2024-02,ROC,2023-06,6
2024-02,ROC,2023-07,8
2024-02,ROC,2023-08,17
2024-02,ROC,2023-09,14
2024-02,ROC,2023-10,13
2024-02,ROC,2023-11,17
2024-02,ROC,2023-12,17
2024-02,ROC,2024-01,16
2019-02,ROW,2015-01,0
2019-02,ROW,2015-02,0
2019-02,ROW,2015-03,0
2019-02,ROW,2015-04,0
2019-02,ROW,2015-05,0
2019-02,ROW,2015-06,0
2019-02,ROW,2015-07,1
2019-02,ROW,2015-08,1
2019-02,ROW,2015-09,0
2019-02,ROW,2015-10,0
2019-02,ROW,2015-11,2
2019-02,ROW,2015-12,1
2019-12,ROW,2016-01,0
2019-12,ROW,2016-02,0
2019-12,ROW,2016-03,0
2019-12,ROW,2016-04,0
2019-12,ROW,2016-05,0
2019-12,ROW,2016-06,1
2019-12,ROW,2016-07,1
2019-12,ROW,2016-08,0
2019-12,ROW,2016-09,3
2019-12,ROW,2016-10,0
2019-12,ROW,2016-11,0
2019-12,ROW,2016-12,2
2019-12,ROW,2017-01,0
2019-12,ROW,2017-02,1
2019-12,ROW,2017-03,0
2019-12,ROW,2017-04,0
2019-12,ROW,2017-05,0
2019-12,ROW,2017-06,0
2019-12,ROW,2017-07,1
2019-12,ROW,2017-08,0
2019-12,ROW,2017-09,1
2019-12,ROW,2017-10,0
2019-12,ROW,2017-11,0
2019-12,ROW,2017-12,3
2021-06,ROW,2018-01,0
2021-06,ROW,2018-02,0
2021-06,ROW,2018-03,2
2021-06,ROW,2018-04,0
2021-06,ROW,2018-05,0
2021-06,ROW,2018-06,0
2021-06,ROW,2018-07,0
2021-06,ROW,2018-08,4
2021-06,ROW,2018-09,2
2021-06,ROW,2018-10,1
2021-06,ROW,2018-11,0
2021-06,ROW,2018-12,0
2022-05,ROW,2019-01,0
2022-05,ROW,2019-02,0
2022-05,ROW,2019-03,1
2022-05,ROW,2019-04,0
2022-05,ROW,2019-05,0
2022-05,ROW,2019-06,0
2022-05,ROW,2019-07,0
2022-05,ROW,2019-08,1
2022-05,ROW,2019-09,1
2022-05,ROW,2019-10,1
2022-05,ROW,2019-11,1
2022-05,ROW,2019-12,1
2023-05,ROW,2020-01,0
2023-05,ROW,2020-02,1
2023-05,ROW,2020-03,0
2023-05,ROW,2020-04,0
2023-05,ROW,2020-05,0
2023-05,ROW,2020-06,0
2023-05,ROW,2020-07,0
2023-05,ROW,2020-08,0
2023-05,ROW,2020-09,0
2023-05,ROW,2020-10,0
2023-05,ROW,2020-11,0
2023-05,ROW,2020-12,0
2023-05,ROW,2021-01,0
2023-05,ROW,2021-02,0
2023-05,ROW,2021-03,0
2023-05,ROW,2021-04,0
2023-05,ROW,2021-05,1
2023-05,ROW,2021-06,1
2023-05,ROW,2021-07,0
2023-05,ROW,2021-08,0
2023-08,ROW,2021-09,1
2024-02,ROW,2021-10,1
2024-02,ROW,2021-11,0
2024-02,ROW,2021-12,0
2024-02,ROW,2022-01,0
2024-02,ROW,2022-02,0
2024-02,ROW,2022-03,1
2024-02,ROW,2022-04,1
2024-02,ROW,2022-05,0
2024-02,ROW,2022-06,0
2024-02,ROW,2022-07,0
2024-02,ROW,2022-08,2
2024-02,ROW,2022-09,1
2024-02,ROW,2022-10,0
2024-02,ROW,2022-11,0
2024-02,ROW,2022-12,1
2024-02,ROW,2023-01,0
2024-02,ROW,2023-02,1
2024-02,ROW,2023-03,1
2024-02,ROW,2023-04,3
2024-02,ROW,2023-05,0
2024-02,ROW,2023-06,2
2024-02,ROW,2023-07,1
2024-02,ROW,2023-08,0
2024-02,ROW,2023-09,2
2024-02,ROW,2023-10,1
2024-02,ROW,2023-11,1
2024-02,ROW,2023-12,0
2024-02,ROW,2024-01,0
2019-02,RST,2015-01,1
2019-02,RST,2015-02,3
2019-02,RST,2015-03,2
2019-02,RST,2015-04,0
2019-02,RST,2015-05,0
2019-02,RST,2015-06,0
2019-02,RST,2015-07,0
2019-02,RST,2015-08,1
2019-02,RST,2015-09,0
2019-02,RST,2015-10,2
2019-02,RST,2015-11,0
2019-02,RST,2015-12,3
2019-12,RST,2016-01,0
2019-12,RST,2016-02,1
2019-12,RST,2016-03,1
2019-12,RST,2016-04,0
2019-12,RST,2016-05,0
2019-12,RST,2016-06,1
2019-12,RST,2016-07,1
2019-12,RST,2016-08,0
2019-12,RST,2016-09,1
2019-12,RST,2016-10,1
2019-12,RST,2016-11,0
2019-12,RST,2016-12,0
2019-12,RST,2017-01,1
2019-12,RST,2017-02,2
2019-12,RST,2017-03,1
2019-12,RST,2017-04,0
2019-12,RST,2017-05,1
2019-12,RST,2017-06,1
2019-12,RST,2017-07,4
2019-12,RST,2017-08,3
2019-12,RST,2017-09,1
2019-12,RST,2017-10,4
2019-12,RST,2017-11,0
2019-12,RST,2017-12,2
2021-06,RST,2018-01,1
2021-06,RST,2018-02,3
2021-06,RST,2018-03,2
2021-06,RST,2018-04,1
2021-06,RST,2018-05,2
2021-06,RST,2018-06,4
2021-06,RST,2018-07,2
2021-06,RST,2018-08,3
2021-06,RST,2018-09,3
2021-06,RST,2018-10,3
2021-06,RST,2018-11,0
2021-06,RST,2018-12,0
2022-05,RST,2019-01,2
2022-05,RST,2019-02,1
2022-05,RST,2019-03,2
2022-05,RST,2019-04,0
2022-05,RST,2019-05,1
2022-05,RST,2019-06,4
2022-05,RST,2019-07,2
2022-05,RST,2019-08,0
2022-05,RST,2019-09,4
2022-05,RST,2019-10,0
2022-05,RST,2019-11,2
2022-05,RST,2019-12,2
2023-05,RST,2020-01,2
2023-05,RST,2020-02,0
2023-05,RST,2020-03,1
2023-05,RST,2020-04,0
2023-05,RST,2020-05,0
2023-05,RST,2020-06,1
2023-05,RST,2020-07,0
2023-05,RST,2020-08,0
2023-05,RST,2020-09,0
2023-05,RST,2020-10,1
2023-05,RST,2020-11,0
2023-05,RST,2020-12,0
2023-05,RST,2021-01,1
2023-05,RST,2021-02,1
2023-05,RST,2021-03,0
2023-05,RST,2021-04,2
2023-05,RST,2021-05,4
2023-05,RST,2021-06,2
2023-05,RST,2021-07,1
2023-05,RST,2021-08,3
2024-02,RST,2021-10,2
2024-02,RST,2021-11,7
2024-02,RST,2021-12,3
2024-02,RST,2022-01,4
2024-02,RST,2022-02,4
2024-02,RST,2022-03,2
2024-02,RST,2022-04,5
2024-02,RST,2022-05,1
2024-02,RST,2022-06,3
2024-02,RST,2022-07,1
2024-02,RST,2022-08,3
2024-02,RST,2022-09,4
2024-02,RST,2022-10,4
2024-02,RST,2022-11,4
2024-02,RST,2022-12,4
2024-02,RST,2023-01,8
2024-02,RST,2023-02,3
2024-02,RST,2023-03,2
2024-02,RST,2023-04,4
2024-02,RST,2023-05,4
2024-02,RST,2023-06,3
2024-02,RST,2023-07,4
2024-02,RST,2023-08,6
2024-02,RST,2023-09,4
2024-02,RST,2023-10,4
2024-02,RST,2023-11,2
2024-02,RST,2023-12,1
2024-02,RST,2024-01,4
2019-02,RSW,2015-01,29
2019-02,RSW,2015-02,18
2019-02,RSW,2015-03,44
2019-02,RSW,2015-04,32
2019-02,RSW,2015-05,23
2019-02,RSW,2015-06,28
2019-02,RSW,2015-07,24
2019-02,RSW,2015-08,18
2019-02,RSW,2015-09,22
2019-02,RSW,2015-10,17
2019-02,RSW,2015-11,33
2019-02,RSW,2015-12,57
2019-12,RSW,2016-01,49
2019-12,RSW,2016-02,40
2019-12,RSW,2016-03,72
2019-12,RSW,2016-04,66
2019-12,RSW,2016-05,57
2019-12,RSW,2016-06,32
2019-12,RSW,2016-07,22
2019-12,RSW,2016-08,22
2019-12,RSW,2016-09,24
2019-12,RSW,2016-10,26
2019-12,RSW,2016-11,32
2019-12,RSW,2016-12,58
2019-12,RSW,2017-01,45
2019-12,RSW,2017-02,31
2019-12,RSW,2017-03,40
2019-12,RSW,2017-04,52
2019-12,RSW,2017-05,41
2019-12,RSW,2017-06,24
2019-12,RSW,2017-07,26
2019-12,RSW,2017-08,20
2019-12,RSW,2017-09,11
